prioritaet,inhaltstyp,titel,url,quelle,veroeffentlicht,geaendert,hauptnavigation,entscheidung,ziel,verantwortlich,benoetigte_freigabe,offener_punkt,faellig
3,Prediger-Archiv,Imke Woidasky,https://akg-kiel.de/prediger/imke-woidasky,WordPress REST + Sitemap,,,nein,entfallen lassen,Kein Nachfolger; 410/404 statt inhaltlich falschem Redirect,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: keine gesonderte Freigabe,Keine,
3,Prediger-Archiv,Jens Herrmann,https://akg-kiel.de/prediger/jens-herrmann,WordPress REST + Sitemap,,,nein,entfallen lassen,Kein Nachfolger; 410/404 statt inhaltlich falschem Redirect,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: keine gesonderte Freigabe,Keine,
3,Prediger-Archiv,Jens Rathjen,https://akg-kiel.de/prediger/jens-rathjen,WordPress REST + Sitemap,,,nein,entfallen lassen,Kein Nachfolger; 410/404 statt inhaltlich falschem Redirect,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: keine gesonderte Freigabe,Keine,
3,Prediger-Archiv,Julius Albrecht,https://akg-kiel.de/prediger/julius-albrecht,WordPress REST + Sitemap,,,nein,entfallen lassen,Kein Nachfolger; 410/404 statt inhaltlich falschem Redirect,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: keine gesonderte Freigabe,Keine,
3,Prediger-Archiv,Katrin Sereße,https://akg-kiel.de/prediger/katrin-seresse,WordPress REST + Sitemap,,,nein,entfallen lassen,Kein Nachfolger; 410/404 statt inhaltlich falschem Redirect,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: keine gesonderte Freigabe,Keine,
3,Prediger-Archiv,Klaus Göttler,https://akg-kiel.de/prediger/klaus-goettler,WordPress REST + Sitemap,,,nein,entfallen lassen,Kein Nachfolger; 410/404 statt inhaltlich falschem Redirect,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: keine gesonderte Freigabe,Keine,
3,Prediger-Archiv,Klaus Matthiesen,https://akg-kiel.de/prediger/klaus-matthiesen,WordPress REST + Sitemap,,,nein,entfallen lassen,Kein Nachfolger; 410/404 statt inhaltlich falschem Redirect,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: keine gesonderte Freigabe,Keine,
3,Prediger-Archiv,Klaus Paare,https://akg-kiel.de/prediger/klaus-paare,WordPress REST + Sitemap,,,nein,entfallen lassen,Kein Nachfolger; 410/404 statt inhaltlich falschem Redirect,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: keine gesonderte Freigabe,Keine,
3,Prediger-Archiv,Laura Matthiesen,https://akg-kiel.de/prediger/laura-matthiesen,WordPress REST + Sitemap,,,nein,entfallen lassen,Kein Nachfolger; 410/404 statt inhaltlich falschem Redirect,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: keine gesonderte Freigabe,Keine,
3,Prediger-Archiv,Lutz u. Tina Damerow,https://akg-kiel.de/prediger/lutz-u-tina-damerow,WordPress REST + Sitemap,,,nein,entfallen lassen,Kein Nachfolger; 410/404 statt inhaltlich falschem Redirect,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: keine gesonderte Freigabe,Keine,
3,Prediger-Archiv,Michael Diener,https://akg-kiel.de/prediger/michael-diener,WordPress REST + Sitemap,,,nein,entfallen lassen,Kein Nachfolger; 410/404 statt inhaltlich falschem Redirect,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: keine gesonderte Freigabe,Keine,
3,Prediger-Archiv,Michael Szelinski,https://akg-kiel.de/prediger/michael-szelinski,WordPress REST + Sitemap,,,nein,entfallen lassen,Kein Nachfolger; 410/404 statt inhaltlich falschem Redirect,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: keine gesonderte Freigabe,Keine,
3,Prediger-Archiv,Naemi,https://akg-kiel.de/prediger/naemi,WordPress REST + Sitemap,,,nein,entfallen lassen,Kein Nachfolger; 410/404 statt inhaltlich falschem Redirect,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: keine gesonderte Freigabe,Keine,
3,Prediger-Archiv,Nick Jesse Boie,https://akg-kiel.de/prediger/nick-jesse-boie,WordPress REST + Sitemap,,,nein,entfallen lassen,Kein Nachfolger; 410/404 statt inhaltlich falschem Redirect,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: keine gesonderte Freigabe,Keine,
3,Prediger-Archiv,Pastor Lars Reimann,https://akg-kiel.de/prediger/pastor-lars-reimann,WordPress REST + Sitemap,,,nein,entfallen lassen,Kein Nachfolger; 410/404 statt inhaltlich falschem Redirect,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: keine gesonderte Freigabe,Keine,
3,Prediger-Archiv,Pastor Lutz Damerow,https://akg-kiel.de/prediger/pastor-lutz-damerow,WordPress REST + Sitemap,,,nein,entfallen lassen,Kein Nachfolger; 410/404 statt inhaltlich falschem Redirect,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: keine gesonderte Freigabe,Keine,
3,Prediger-Archiv,Pastor Michael Szelinski,https://akg-kiel.de/prediger/pastor-michael-szelinski,WordPress REST + Sitemap,,,nein,entfallen lassen,Kein Nachfolger; 410/404 statt inhaltlich falschem Redirect,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: keine gesonderte Freigabe,Keine,
3,Prediger-Archiv,Pastorin Monika Dann,https://akg-kiel.de/prediger/pastorin-monika-dann,WordPress REST + Sitemap,,,nein,entfallen lassen,Kein Nachfolger; 410/404 statt inhaltlich falschem Redirect,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: keine gesonderte Freigabe,Keine,
3,Prediger-Archiv,Peter Keil,https://akg-kiel.de/prediger/peter-keil,WordPress REST + Sitemap,,,nein,entfallen lassen,Kein Nachfolger; 410/404 statt inhaltlich falschem Redirect,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: keine gesonderte Freigabe,Keine,
3,Prediger-Archiv,Philipp Bömer,https://akg-kiel.de/prediger/philipp-boemer,WordPress REST + Sitemap,,,nein,entfallen lassen,Kein Nachfolger; 410/404 statt inhaltlich falschem Redirect,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: keine gesonderte Freigabe,Keine,
3,Prediger-Archiv,Renate Müller,https://akg-kiel.de/prediger/renate-mueller,WordPress REST + Sitemap,,,nein,entfallen lassen,Kein Nachfolger; 410/404 statt inhaltlich falschem Redirect,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: keine gesonderte Freigabe,Keine,
3,Prediger-Archiv,Sabine,https://akg-kiel.de/prediger/sabine,WordPress REST + Sitemap,,,nein,entfallen lassen,Kein Nachfolger; 410/404 statt inhaltlich falschem Redirect,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: keine gesonderte Freigabe,Keine,
3,Prediger-Archiv,Samira Haasis,https://akg-kiel.de/prediger/samira-haasis,WordPress REST + Sitemap,,,nein,entfallen lassen,Kein Nachfolger; 410/404 statt inhaltlich falschem Redirect,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: keine gesonderte Freigabe,Keine,
3,Prediger-Archiv,Stephanie Voland,https://akg-kiel.de/prediger/stephanie-voland,WordPress REST + Sitemap,,,nein,entfallen lassen,Kein Nachfolger; 410/404 statt inhaltlich falschem Redirect,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: keine gesonderte Freigabe,Keine,
3,Prediger-Archiv,Tillmann,https://akg-kiel.de/prediger/tillmann,WordPress REST + Sitemap,,,nein,entfallen lassen,Kein Nachfolger; 410/404 statt inhaltlich falschem Redirect,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: keine gesonderte Freigabe,Keine,
3,Prediger-Archiv,Tina Damerow,https://akg-kiel.de/prediger/tina-damerow,WordPress REST + Sitemap,,,nein,entfallen lassen,Kein Nachfolger; 410/404 statt inhaltlich falschem Redirect,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: keine gesonderte Freigabe,Keine,
3,Prediger-Archiv,und andere,https://akg-kiel.de/prediger/und-andere,WordPress REST + Sitemap,,,nein,entfallen lassen,Kein Nachfolger; 410/404 statt inhaltlich falschem Redirect,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: keine gesonderte Freigabe,Keine,
3,Prediger-Archiv,Volker Seresse,https://akg-kiel.de/prediger/volker-seresse,WordPress REST + Sitemap,,,nein,entfallen lassen,Kein Nachfolger; 410/404 statt inhaltlich falschem Redirect,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: keine gesonderte Freigabe,Keine,
3,Prediger-Archiv,Willi Quiering,https://akg-kiel.de/prediger/willi-quiering,WordPress REST + Sitemap,,,nein,entfallen lassen,Kein Nachfolger; 410/404 statt inhaltlich falschem Redirect,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: keine gesonderte Freigabe,Keine,
3,Predigt,zum 1. Advent,https://akg-kiel.de/predigten/01-12-2019-zum-1-advent,WordPress REST + Sitemap,2019-12-02,2020-01-24,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Predigt vom 03.04.2022,https://akg-kiel.de/predigten/03-04-2022,WordPress REST + Sitemap,2022-04-04,2022-04-04,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Was erwartest Du von Jesus,https://akg-kiel.de/predigten/03-11-2019-was-erwartest-du-von-jesus,WordPress REST + Sitemap,2019-11-03,2020-01-24,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Der ermutigende Gott,https://akg-kiel.de/predigten/05-01-2020,WordPress REST + Sitemap,2020-01-06,2020-01-09,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Vergebung – hin u. weg –,https://akg-kiel.de/predigten/05-05-2019-gideon-haeussermann,WordPress REST + Sitemap,2019-05-05,2020-01-30,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,05.06.2022 Pfingsten,https://akg-kiel.de/predigten/05-06-2022-pfingsten,WordPress REST + Sitemap,2022-06-07,2022-06-07,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Erntedank,https://akg-kiel.de/predigten/06-10-2019-erntedank,WordPress REST + Sitemap,2019-10-08,2020-01-24,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Was kostet es ein Jünger Jesu zu sein,https://akg-kiel.de/predigten/08-09-2019-was-kostet-es-ein-juenger-jesu-zu-sein,WordPress REST + Sitemap,2019-09-08,2020-03-31,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Anders als erwartet,https://akg-kiel.de/predigten/13-10-2019-anders-als-erwartet,WordPress REST + Sitemap,2019-10-13,2020-01-24,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Die Arbeiter im Weinberg,https://akg-kiel.de/predigten/15-09-2019-die-arbeiterim-weinberg,WordPress REST + Sitemap,2019-09-15,2020-03-31,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,zum 3. Advent,https://akg-kiel.de/predigten/15-12-2019-zum-3-advent,WordPress REST + Sitemap,2019-12-20,2020-01-24,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Gibt es einen strafenden Gott,https://akg-kiel.de/predigten/17-11-2019-gibt-es-einen-strafenden-gott,WordPress REST + Sitemap,2019-11-18,2020-01-24,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Wozu benutzt Jesus Gleichnisse,https://akg-kiel.de/predigten/18-08-1919-wozu-benutzt-jesus-gleichnisse,WordPress REST + Sitemap,2019-08-18,2020-03-31,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Umkehr und Hoffnung zum Buß u. Bettag,https://akg-kiel.de/predigten/20-11-2019-umkehr-und-hoffnung-zum-buss-u-bettag,WordPress REST + Sitemap,2019-12-02,2020-01-24,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Das Gleichnis vom anvertrauten Geld,https://akg-kiel.de/predigten/22-09-2019-das-gleichnis-vom-anvertrauten-geld,WordPress REST + Sitemap,2019-09-22,2020-03-31,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,zum 4. Advent,https://akg-kiel.de/predigten/22-12-2019-zum-4-advent,WordPress REST + Sitemap,2019-12-22,2020-01-11,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Weihnachten – in der Heilsgeschichte,https://akg-kiel.de/predigten/24-12-2019-weihnachten-in-der-heilsgeschichte,WordPress REST + Sitemap,2019-12-25,2020-01-10,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Keine Aufzeichnung durch technisches Problem,https://akg-kiel.de/predigten/26-10-2019-keine-aufzeichnung-durch-technisches-problem,WordPress REST + Sitemap,2019-10-31,2020-01-24,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Navigation in Raum und Zeit,https://akg-kiel.de/predigten/29-09-2019-navigation-in-raum-und-zeit,WordPress REST + Sitemap,2019-09-29,2020-01-24,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,"„keine Veröffentlichung, da Laienpredigt“",https://akg-kiel.de/predigten/29-12-2019-keine-veroeffentlichung-da-laienpredigt,WordPress REST + Sitemap,2019-12-31,2020-01-10,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Luther u. die Musik zum Reformationtag,https://akg-kiel.de/predigten/31-10-2019-luther-u-die-musik-zum-reformationtag,WordPress REST + Sitemap,2019-11-02,2020-01-24,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,"Wer liebt, tut was",https://akg-kiel.de/predigten/3219,WordPress REST + Sitemap,2019-10-20,2020-01-24,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Verlust und Trauer,https://akg-kiel.de/predigten/3370,WordPress REST + Sitemap,2019-11-11,2020-01-24,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Reich Gottes,https://akg-kiel.de/predigten/3477,WordPress REST + Sitemap,2019-11-25,2020-01-24,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
3,Predigt,Zum Flath Altar (7),https://akg-kiel.de/predigten/4307,WordPress REST + Sitemap,2020-02-03,2020-02-11,nein,archivieren,WordPress-Backup gemäß AKG-70; kein öffentlicher Redirect vorgesehen,noah.zepner@akg-kiel.de (Projektleitung/Koordination),AKG-53: redaktionelle Sammelentscheidung,Ausnahme nur bei dokumentiertem redaktionellem Bedarf und geklärten Medienrechten; ohne Rückmeldung keine Migration,2026-10-02
